artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
L07,L,lower,invalid,18,201,90,90,90,90
L07,L,lower,invalid,19,012,90,90,85,85
L07,L,lower,invalid,19,120,90,85,80,80
L07,L,lower,invalid,19,201,90,45,88,90
L08,L,raise,valid,0,012,35,65,70,75
L08,L,raise,valid,0,120,35,50,60,70
L08,L,raise,valid,0,201,35,60,70,75
L08,L,raise,valid,1,012,58,70,80,85
L08,L,raise,valid,1,120,58,65,75,80
L08,L,raise,valid,1,201,58,65,70,75
L08,L,raise,valid,2,012,50,65,70,75
L08,L,raise,valid,2,120,50,65,75,80
L08,L,raise,valid,2,201,50,65,75,80
L08,L,raise,valid,3,012,45,60,75,70
L08,L,raise,valid,3,120,45,60,70,75
L08,L,raise,valid,3,201,45,60,70,75
L08,L,raise,valid,4,012,45,60,70,75
L08,L,raise,valid,4,120,45,60,70,75
L08,L,raise,valid,4,201,45,60,70,75
L08,L,raise,valid,5,012,50,70,75,80
L08,L,raise,valid,5,120,50,65,75,80
L08,L,raise,valid,5,201,50,65,75,80
L08,L,raise,valid,6,012,60,70,75,80
L08,L,raise,valid,6,120,60,65,70,75
L08,L,raise,valid,6,201,60,70,75,80
L08,L,raise,valid,7,012,45,55,65,75
L08,L,raise,valid,7,120,45,55,65,70
L08,L,raise,valid,7,201,45,60,70,75
L08,L,raise,valid,8,012,40,60,70,75
L08,L,raise,valid,8,120,40,55,65,70
L08,L,raise,valid,8,201,40,60,70,80
L08,L,raise,valid,9,012,40,55,60,70
L08,L,raise,valid,9,120,40,60,65,70
L08,L,raise,valid,9,201,40,60,70,75
L08,L,raise,valid,10,012,50,66,72,78
L08,L,raise,valid,10,120,50,62,70,75
L08,L,raise,valid,10,201,50,70,75,80
L08,L,raise,valid,11,012,45,60,70,75
L08,L,raise,valid,11,120,45,60,65,70
L08,L,raise,valid,11,201,45,62,70,78
L08,L,raise,valid,12,012,55,65,70,75
L08,L,raise,valid,12,120,55,65,70,75
L08,L,raise,valid,12,201,55,65,70,75
L08,L,raise,valid,13,012,60,70,75,80
L08,L,raise,valid,13,120,60,70,75,80
L08,L,raise,valid,13,201,60,72,80,85
L08,L,raise,valid,14,012,50,65,75,80
L08,L,raise,valid,14,120,50,60,65,70
L08,L,raise,valid,14,201,50,70,75,80
L08,L,raise,valid,15,012,55,65,70,75
L08,L,raise,valid,15,120,55,68,75,80
L08,L,raise,valid,15,201,55,68,75,80
L08,L,raise,valid,16,012,45,65,75,80
L08,L,raise,valid,16,120,45,60,70,75
L08,L,raise,valid,16,201,45,65,75,80
L08,L,raise,valid,17,012,45,60,70,75
L08,L,raise,valid,17,120,45,60,70,78
L08,L,raise,valid,17,201,45,60,65,70
L08,L,raise,valid,18,012,40,60,75,80
L08,L,raise,valid,18,120,40,60,65,70
L08,L,raise,valid,18,201,40,60,70,75
L08,L,raise,valid,19,012,50,65,75,80
L08,L,raise,valid,19,120,50,60,65,70
L08,L,raise,valid,19,201,50,65,75,80
L08,L,raise,invalid,0,012,35,45,60,60
L08,L,raise,invalid,0,120,35,60,65,65
L08,L,raise,invalid,0,201,35,55,60,65
L08,L,raise,invalid,1,012,58,70,75,75
L08,L,raise,invalid,1,120,58,65,62,60
L08,L,raise,invalid,1,201,58,65,70,62
L08,L,raise,invalid,2,012,50,60,65,70
L08,L,raise,invalid,2,120,50,65,70,70
L08,L,raise,invalid,2,201,50,55,40,60
L08,L,raise,invalid,3,012,45,55,75,55
L08,L,raise,invalid,3,120,45,50,60,45
L08,L,raise,invalid,3,201,45,60,75,70
L08,L,raise,invalid,4,012,45,55,60,60
L08,L,raise,invalid,4,120,45,50,55,60
L08,L,raise,invalid,4,201,45,65,62,65
L08,L,raise,invalid,5,012,50,70,75,78
L08,L,raise,invalid,5,120,50,50,45,50
L08,L,raise,invalid,5,201,50,60,70,75
L08,L,raise,invalid,6,012,60,65,70,75
L08,L,raise,invalid,6,120,60,60,60,65
L08,L,raise,invalid,6,201,60,70,75,80
L08,L,raise,invalid,7,012,45,60,62,65
L08,L,raise,invalid,7,120,45,55,45,60
L08,L,raise,invalid,7,201,45,60,75,80
L08,L,raise,invalid,8,012,40,60,55,70
L08,L,raise,invalid,8,120,40,60,70,70
L08,L,raise,invalid,8,201,40,60,65,75
L08,L,raise,invalid,9,012,40,45,55,60
L08,L,raise,invalid,9,120,40,65,70,72
L08,L,raise,invalid,9,201,40,65,70,75
L08,L,raise,invalid,10,012,50,60,60,60
L08,L,raise,invalid,10,120,50,55,60,62
L08,L,raise,invalid,10,201,50,60,70,75
L08,L,raise,invalid,11,012,45,55,60,60
L08,L,raise,invalid,11,120,45,55,60,60
L08,L,raise,invalid,11,201,45,75,70,65
L08,L,raise,invalid,12,012,55,70,72,72
L08,L,raise,invalid,12,120,55,60,60,60
L08,L,raise,invalid,12,201,55,75,70,65
L08,L,raise,invalid,13,012,60,70,85,88
L08,L,raise,invalid,13,120,60,65,70,70
L08,L,raise,invalid,13,201,60,65,65,75
L08,L,raise,invalid,14,012,50,60,70,75
L08,L,raise,invalid,14,120,50,65,68,62
L08,L,raise,invalid,14,201,50,50,65,75
L08,L,raise,invalid,15,012,55,55,55,55
L08,L,raise,invalid,15,120,55,65,70,60
L08,L,raise,invalid,15,201,55,60,55,55
L08,L,raise,invalid,16,012,45,50,60,65
L08,L,raise,invalid,16,120,45,60,65,65
L08,L,raise,invalid,16,201,45,60,70,75
L08,L,raise,invalid,17,012,45,60,65,65
L08,L,raise,invalid,17,120,45,55,50,45
L08,L,raise,invalid,17,201,45,60,65,70
L08,L,raise,invalid,18,012,40,55,70,75
L08,L,raise,invalid,18,120,40,55,55,55
L08,L,raise,invalid,18,201,40,55,65,68
L08,L,raise,invalid,19,012,50,60,60,65
L08,L,raise,invalid,19,120,50,50,62,62
L08,L,raise,invalid,19,201,50,65,60,70
M01,M,lower,valid,0,012,92,89,85,80
M01,M,lower,valid,0,120,92,87,85,80
M01,M,lower,valid,0,201,92,88,83,78
M01,M,lower,valid,1,012,90,85,80,75
M01,M,lower,valid,1,120,90,83,78,70
M01,M,lower,valid,1,201,90,85,80,75
M01,M,lower,valid,2,012,90,85,80,75
M01,M,lower,valid,2,120,90,85,80,75
M01,M,lower,valid,2,201,90,85,80,75
M01,M,lower,valid,3,012,90,85,80,75
M01,M,lower,valid,3,120,90,83,80,75
M01,M,lower,valid,3,201,90,85,80,75
M01,M,lower,valid,4,012,93,88,85,80
M01,M,lower,valid,4,120,93,88,85,80
M01,M,lower,valid,4,201,93,88,83,78
M01,M,lower,valid,5,012,90,85,80,75
M01,M,lower,valid,5,120,90,85,80,75
M01,M,lower,valid,5,201,90,85,80,75
M01,M,lower,valid,6,012,90,85,80,75
M01,M,lower,valid,6,120,90,80,75,70
M01,M,lower,valid,6,201,90,85,80,75
M01,M,lower,valid,7,012,90,85,80,75
M01,M,lower,valid,7,120,90,85,80,75
M01,M,lower,valid,7,201,90,85,80,75
M01,M,lower,valid,8,012,90,83,78,75
M01,M,lower,valid,8,120,90,85,80,75
M01,M,lower,valid,8,201,90,85,80,75
M01,M,lower,valid,9,012,92,88,84,80
M01,M,lower,valid,9,120,92,85,80,75
M01,M,lower,valid,9,201,92,88,85,82
M01,M,lower,valid,10,012,92,88,84,80
M01,M,lower,valid,10,120,92,85,80,75
M01,M,lower,valid,10,201,92,88,85,80
M01,M,lower,valid,11,012,90,85,80,75
M01,M,lower,valid,11,120,90,83,78,73
M01,M,lower,valid,11,201,90,85,80,75
M01,M,lower,valid,12,012,90,85,80,75
M01,M,lower,valid,12,120,90,84,80,75
M01,M,lower,valid,12,201,90,83,75,70
M01,M,lower,valid,13,012,90,85,80,75
M01,M,lower,valid,13,120,90,85,80,75
M01,M,lower,valid,13,201,90,85,80,75
M01,M,lower,valid,14,012,90,85,80,75
M01,M,lower,valid,14,120,90,85,80,75
M01,M,lower,valid,14,201,90,85,80,75
M01,M,lower,valid,15,012,92,88,82,78
M01,M,lower,valid,15,120,92,88,84,80
M01,M,lower,valid,15,201,92,85,80,75
M01,M,lower,valid,16,012,90,80,75,70
M01,M,lower,valid,16,120,90,85,80,75
M01,M,lower,valid,16,201,90,85,80,75
M01,M,lower,valid,17,012,90,85,80,75
M01,M,lower,valid,17,120,90,85,80,75
M01,M,lower,valid,17,201,90,85,80,75
M01,M,lower,valid,18,012,92,88,84,80
M01,M,lower,valid,18,120,92,86,82,78
M01,M,lower,valid,18,201,92,88,80,75
M01,M,lower,valid,19,012,90,85,80,75
M01,M,lower,valid,19,120,90,85,80,75
M01,M,lower,valid,19,201,90,85,80,75
M01,M,lower,invalid,0,012,92,80,65,50
M01,M,lower,invalid,0,120,92,80,70,80
M01,M,lower,invalid,0,201,92,85,75,80
M01,M,lower,invalid,1,012,90,85,75,65
M01,M,lower,invalid,1,120,90,70,55,85
M01,M,lower,invalid,1,201,90,75,88,80
M01,M,lower,invalid,2,012,90,80,65,50
M01,M,lower,invalid,2,120,90,75,65,55
M01,M,lower,invalid,2,201,90,80,75,85
M01,M,lower,invalid,3,012,90,75,55,35
M01,M,lower,invalid,3,120,90,85,80,75
M01,M,lower,invalid,3,201,90,70,60,55
M01,M,lower,invalid,4,012,93,85,70,60
M01,M,lower,invalid,4,120,93,80,60,50
M01,M,lower,invalid,4,201,93,88,85,92
M01,M,lower,invalid,5,012,90,75,60,45
M01,M,lower,invalid,5,120,90,70,60,50
M01,M,lower,invalid,5,201,90,80,75,70
M01,M,lower,invalid,6,012,90,80,65,50
M01,M,lower,invalid,6,120,90,75,60,50
M01,M,lower,invalid,6,201,90,70,88,85
M01,M,lower,invalid,7,012,90,85,75,60
M01,M,lower,invalid,7,120,90,70,75,65
M01,M,lower,invalid,7,201,90,85,85,88
M01,M,lower,invalid,8,012,90,80,60,45
M01,M,lower,invalid,8,120,90,75,60,90
M01,M,lower,invalid,8,201,90,80,75,65
M01,M,lower,invalid,9,012,92,80,60,50
M01,M,lower,invalid,9,120,92,85,60,65
M01,M,lower,invalid,9,201,92,85,80,90
M01,M,lower,invalid,10,012,92,85,65,50
M01,M,lower,invalid,10,120,92,65,45,35
M01,M,lower,invalid,10,201,92,85,80,75
M01,M,lower,invalid,11,012,90,80,65,50
M01,M,lower,invalid,11,120,90,70,60,85
M01,M,lower,invalid,11,201,90,88,85,80
M01,M,lower,invalid,12,012,90,80,60,45
M01,M,lower,invalid,12,120,90,75,60,50
M01,M,lower,invalid,12,201,90,80,75,85
M01,M,lower,invalid,13,012,90,80,70,55
M01,M,lower,invalid,13,120,90,75,65,80
M01,M,lower,invalid,13,201,90,80,75,70
M01,M,lower,invalid,14,012,90,80,70,40
M01,M,lower,invalid,14,120,90,70,55,45
M01,M,lower,invalid,14,201,90,85,80,70
M01,M,lower,invalid,15,012,92,85,70,60
M01,M,lower,invalid,15,120,92,78,60,45
M01,M,lower,invalid,15,201,92,85,80,90
M01,M,lower,invalid,16,012,90,80,65,55
M01,M,lower,invalid,16,120,90,75,60,45
M01,M,lower,invalid,16,201,90,85,80,75
M01,M,lower,invalid,17,012,90,80,65,50
M01,M,lower,invalid,17,120,90,80,75,65
M01,M,lower,invalid,17,201,90,80,85,70
M01,M,lower,invalid,18,012,92,80,65,50
M01,M,lower,invalid,18,120,92,80,70,88
M01,M,lower,invalid,18,201,92,80,75,60
M01,M,lower,invalid,19,012,90,82,70,60
M01,M,lower,invalid,19,120,90,75,60,65
M01,M,lower,invalid,19,201,90,85,83,78
M02,M,raise,valid,0,012,20,30,40,45
M02,M,raise,valid,0,120,20,30,40,35
M02,M,raise,valid,0,201,20,25,30,35
M02,M,raise,valid,1,012,15,25,30,35
M02,M,raise,valid,1,120,15,25,30,35
M02,M,raise,valid,1,201,15,20,25,30
M02,M,raise,valid,2,012,25,35,40,45
M02,M,raise,valid,2,120,25,30,35,40
M02,M,raise,valid,2,201,25,30,35,40
M02,M,raise,valid,3,012,25,30,35,40
M02,M,raise,valid,3,120,25,30,35,40
M02,M,raise,valid,3,201,25,35,40,45
M02,M,raise,valid,4,012,20,30,35,40
M02,M,raise,valid,4,120,20,30,35,40
M02,M,raise,valid,4,201,20,30,35,45
M02,M,raise,valid,5,012,15,30,30,35
M02,M,raise,valid,5,120,15,25,30,35
M02,M,raise,valid,5,201,15,30,35,40
M02,M,raise,valid,6,012,25,35,40,45
M02,M,raise,valid,6,120,25,30,35,40
M02,M,raise,valid,6,201,25,30,35,40
M02,M,raise,valid,7,012,22,30,35,40
M02,M,raise,valid,7,120,22,40,45,50
M02,M,raise,valid,7,201,22,30,35,40
M02,M,raise,valid,8,012,18,25,35,40
M02,M,raise,valid,8,120,18,25,30,32
M02,M,raise,valid,8,201,18,25,30,35
M02,M,raise,valid,9,012,18,25,30,35
M02,M,raise,valid,9,120,18,25,30,35
M02,M,raise,valid,9,201,18,25,30,35
M02,M,raise,valid,10,012,20,35,40,45
M02,M,raise,valid,10,120,20,30,35,38
M02,M,raise,valid,10,201,20,30,35,45
M02,M,raise,valid,11,012,15,30,35,40
M02,M,raise,valid,11,120,15,25,30,35
M02,M,raise,valid,11,201,15,25,30,35
M02,M,raise,valid,12,012,20,30,35,40
M02,M,raise,valid,12,120,20,30,35,40
M02,M,raise,valid,12,201,20,30,35,40
M02,M,raise,valid,13,012,15,25,30,35
M02,M,raise,valid,13,120,15,20,25,30
M02,M,raise,valid,13,201,15,25,30,35
M02,M,raise,valid,14,012,15,25,30,35
M02,M,raise,valid,14,120,15,25,30,35
M02,M,raise,valid,14,201,15,25,35,40
M02,M,raise,valid,15,012,25,35,40,45
M02,M,raise,valid,15,120,25,35,40,45
M02,M,raise,valid,15,201,25,30,35,40
M02,M,raise,valid,16,012,20,25,30,35
M02,M,raise,valid,16,120,20,30,35,40
M02,M,raise,valid,16,201,20,30,35,40
M02,M,raise,valid,17,012,20,30,40,45
M02,M,raise,valid,17,120,20,30,35,40
M02,M,raise,valid,17,201,20,30,35,45
M02,M,raise,valid,18,012,20,30,40,45
M02,M,raise,valid,18,120,20,30,35,40
M02,M,raise,valid,18,201,20,25,30,35
M02,M,raise,valid,19,012,20,30,35,40
M02,M,raise,valid,19,120,20,30,35,40
M02,M,raise,valid,19,201,20,30,35,40
M02,M,raise,invalid,0,012,20,20,20,20
M02,M,raise,invalid,0,120,20,20,20,20
M02,M,raise,invalid,0,201,20,20,20,20
M02,M,raise,invalid,1,012,15,15,15,15
M02,M,raise,invalid,1,120,15,15,15,15
M02,M,raise,invalid,1,201,15,15,15,15
M02,M,raise,invalid,2,012,25,25,25,25
M02,M,raise,invalid,2,120,25,25,25,25
M02,M,raise,invalid,2,201,25,25,25,25
M02,M,raise,invalid,3,012,25,25,25,25
M02,M,raise,invalid,3,120,25,25,25,25
M02,M,raise,invalid,3,201,25,25,25,25
M02,M,raise,invalid,4,012,20,25,25,25
M02,M,raise,invalid,4,120,20,20,20,20
M02,M,raise,invalid,4,201,20,20,20,20
M02,M,raise,invalid,5,012,15,15,15,15
M02,M,raise,invalid,5,120,15,15,15,15
M02,M,raise,invalid,5,201,15,15,15,15
M02,M,raise,invalid,6,012,25,25,25,25
M02,M,raise,invalid,6,120,25,25,25,25
M02,M,raise,invalid,6,201,25,25,25,25
M02,M,raise,invalid,7,012,22,22,22,22
M02,M,raise,invalid,7,120,22,22,22,22
M02,M,raise,invalid,7,201,22,22,22,22
M02,M,raise,invalid,8,012,18,20,20,20
M02,M,raise,invalid,8,120,18,18,18,18
M02,M,raise,invalid,8,201,18,18,18,18
M02,M,raise,invalid,9,012,18,18,18,18
M02,M,raise,invalid,9,120,18,18,18,18
M02,M,raise,invalid,9,201,18,18,18,18
M02,M,raise,invalid,10,012,20,25,25,25
M02,M,raise,invalid,10,120,20,20,20,20
M02,M,raise,invalid,10,201,20,20,20,20
M02,M,raise,invalid,11,012,15,15,15,15
M02,M,raise,invalid,11,120,15,15,15,15
M02,M,raise,invalid,11,201,15,20,20,20
M02,M,raise,invalid,12,012,20,20,20,20
M02,M,raise,invalid,12,120,20,20,20,20
M02,M,raise,invalid,12,201,20,20,20,20
M02,M,raise,invalid,13,012,15,20,20,20
M02,M,raise,invalid,13,120,15,15,15,15
M02,M,raise,invalid,13,201,15,15,20,15
M02,M,raise,invalid,14,012,15,15,15,15
M02,M,raise,invalid,14,120,15,15,15,15
M02,M,raise,invalid,14,201,15,25,20,15
M02,M,raise,invalid,15,012,25,25,25,25
M02,M,raise,invalid,15,120,25,25,25,25
M02,M,raise,invalid,15,201,25,25,25,25
M02,M,raise,invalid,16,012,20,20,20,20
M02,M,raise,invalid,16,120,20,20,20,20
M02,M,raise,invalid,16,201,20,20,20,20
M02,M,raise,invalid,17,012,20,25,25,25
M02,M,raise,invalid,17,201,20,20,20,20
M02,M,raise,invalid,18,012,20,20,20,20
M02,M,raise,invalid,18,120,20,20,20,20
M02,M,raise,invalid,18,201,20,20,20,20
M02,M,raise,invalid,19,012,20,20,20,20
M02,M,raise,invalid,19,120,20,20,20,20
M02,M,raise,invalid,19,201,20,20,20,20
M03,M,lower,valid,0,012,88,65,55,45
M03,M,lower,valid,0,120,88,78,72,65
M03,M,lower,valid,0,201,88,80,65,55
M03,M,lower,valid,1,012,88,75,65,60
M03,M,lower,valid,1,120,88,78,75,65
M03,M,lower,valid,1,201,88,80,70,60
M03,M,lower,valid,2,012,90,70,55,40
M03,M,lower,valid,2,120,90,80,75,65
M03,M,lower,valid,2,201,90,80,70,60
M03,M,lower,valid,3,012,90,75,60,55
M03,M,lower,valid,3,120,90,75,65,55
M03,M,lower,valid,3,201,90,85,80,75
M03,M,lower,valid,4,012,90,75,65,55
M03,M,lower,valid,4,120,90,80,75,65
M03,M,lower,valid,4,201,90,80,65,55
M03,M,lower,valid,5,012,90,60,50,40
M03,M,lower,valid,5,120,90,80,70,60
M03,M,lower,valid,5,201,90,80,70,60
M03,M,lower,valid,6,012,90,70,55,50
M03,M,lower,valid,6,120,90,75,70,60
M03,M,lower,valid,6,201,90,80,70,60
M03,M,lower,valid,7,012,90,75,60,50
M03,M,lower,valid,7,120,90,80,75,70
M03,M,lower,valid,7,201,90,82,75,65
M03,M,lower,valid,8,012,88,75,60,50
M03,M,lower,valid,8,120,88,80,75,65
M03,M,lower,valid,8,201,88,80,70,60
M03,M,lower,valid,9,012,85,65,50,40
M03,M,lower,valid,9,120,85,75,65,55
M03,M,lower,valid,9,201,85,75,65,55
M03,M,lower,valid,10,012,90,70,60,55
M03,M,lower,valid,10,120,90,80,75,65
M03,M,lower,valid,10,201,90,85,75,65
M03,M,lower,valid,11,012,90,65,55,45
M03,M,lower,valid,11,120,90,80,75,65
M03,M,lower,valid,11,201,90,82,75,65
M03,M,lower,valid,12,012,90,70,55,45
M03,M,lower,valid,12,120,90,75,65,50
M03,M,lower,valid,12,201,90,80,70,60
M03,M,lower,valid,13,012,90,60,50,40
M03,M,lower,valid,13,120,90,75,65,55
M03,M,lower,valid,13,201,90,80,70,60
M03,M,lower,valid,14,012,88,75,60,50
M03,M,lower,valid,14,120,88,75,65,55
M03,M,lower,valid,14,201,88,82,75,70
M03,M,lower,valid,15,012,88,70,60,50
M03,M,lower,valid,15,120,88,78,70,60
M03,M,lower,valid,15,201,88,80,75,70
M03,M,lower,valid,16,012,88,75,65,55
M03,M,lower,valid,16,120,88,80,75,65
M03,M,lower,valid,16,201,88,80,72,65
M03,M,lower,valid,17,012,90,75,60,45
M03,M,lower,valid,17,120,90,75,70,60
M03,M,lower,valid,17,201,90,80,70,60
M03,M,lower,valid,18,012,88,70,60,50
M03,M,lower,valid,18,120,88,80,75,70
M03,M,lower,valid,18,201,88,80,70,60
M03,M,lower,valid,19,012,88,75,60,50
M03,M,lower,valid,19,120,88,75,65,55
M03,M,lower,valid,19,201,88,80,70,60
M03,M,lower,invalid,0,012,88,70,65,65
M03,M,lower,invalid,0,120,88,70,40,88
M03,M,lower,invalid,0,201,88,65,50,78
M03,M,lower,invalid,1,012,88,55,45,30
M03,M,lower,invalid,1,120,88,70,55,80
M03,M,lower,invalid,1,201,88,80,75,85
M03,M,lower,invalid,2,012,90,60,45,25
M03,M,lower,invalid,2,120,90,70,40,90
M03,M,lower,invalid,2,201,90,75,60,60
M03,M,lower,invalid,3,012,90,55,55,85
M03,M,lower,invalid,3,120,90,75,80,85
M03,M,lower,invalid,3,201,90,80,85,88
M03,M,lower,invalid,4,012,90,75,60,30
M03,M,lower,invalid,4,120,90,75,88,88
M03,M,lower,invalid,4,201,90,75,60,85
M03,M,lower,invalid,5,012,90,65,60,90
M03,M,lower,invalid,5,120,90,75,65,60
M03,M,lower,invalid,5,201,90,60,50,40
M03,M,lower,invalid,6,012,90,80,65,55
M03,M,lower,invalid,6,120,90,70,65,80
M03,M,lower,invalid,6,201,90,80,80,85
M03,M,lower,invalid,7,012,90,70,85,30
M03,M,lower,invalid,7,120,90,75,75,75
M03,M,lower,invalid,7,201,90,70,60,85
M03,M,lower,invalid,8,012,88,80,70,60
M03,M,lower,invalid,8,120,88,70,60,85
M03,M,lower,invalid,8,201,88,80,50,88
M03,M,lower,invalid,9,012,85,85,85,85
M03,M,lower,invalid,9,120,85,65,40,20
M03,M,lower,invalid,9,201,85,75,65,80
M03,M,lower,invalid,10,012,90,90,90,75
M03,M,lower,invalid,10,120,90,75,40,80
M03,M,lower,invalid,10,201,90,80,88,75
M03,M,lower,invalid,11,012,90,60,75,30
M03,M,lower,invalid,11,120,90,75,50,80
M03,M,lower,invalid,11,201,90,80,70,88
M03,M,lower,invalid,12,012,90,60,75,50
M03,M,lower,invalid,12,120,90,60,80,40
M03,M,lower,invalid,12,201,90,88,86,86
M03,M,lower,invalid,13,012,90,65,60,50
M03,M,lower,invalid,13,120,90,75,85,88
M03,M,lower,invalid,13,201,90,75,70,88
M03,M,lower,invalid,14,012,88,70,55,45
M03,M,lower,invalid,14,120,88,75,45,80
M03,M,lower,invalid,14,201,88,75,85,65
M03,M,lower,invalid,15,012,88,88,70,65
M03,M,lower,invalid,15,120,88,75,80,88
M03,M,lower,invalid,15,201,88,60,80,85
M03,M,lower,invalid,16,012,88,75,70,82
M03,M,lower,invalid,16,120,88,75,50,50
M03,M,lower,invalid,16,201,88,80,75,82
M03,M,lower,invalid,17,012,90,90,90,80
M03,M,lower,invalid,17,120,90,70,60,60
M03,M,lower,invalid,17,201,90,80,70,65
M03,M,lower,invalid,18,012,88,70,75,83
M03,M,lower,invalid,18,120,88,75,70,85
M03,M,lower,invalid,18,201,88,80,80,70
M03,M,lower,invalid,19,012,88,80,70,60
M03,M,lower,invalid,19,120,88,75,75,60
M03,M,lower,invalid,19,201,88,60,85,50
M04,M,raise,valid,0,012,55,65,70,75
M04,M,raise,valid,0,120,55,65,68,72
M04,M,raise,valid,0,201,55,60,65,70
M04,M,raise,valid,1,012,45,55,50,60
M04,M,raise,valid,1,120,45,55,60,65
M04,M,raise,valid,1,201,45,50,55,60
M04,M,raise,valid,2,012,60,65,75,80
M04,M,raise,valid,2,120,60,65,70,75
M04,M,raise,valid,2,201,60,65,70,75
M04,M,raise,valid,3,012,40,60,65,70
M04,M,raise,valid,3,120,40,60,65,68
M04,M,raise,valid,3,201,40,45,50,60
M04,M,raise,valid,4,012,35,55,65,70
M04,M,raise,valid,4,120,35,55,60,65
M04,M,raise,valid,4,201,35,40,55,60
M04,M,raise,valid,5,012,40,55,60,65
M04,M,raise,valid,5,120,40,55,60,65
M04,M,raise,valid,5,201,40,45,50,60
M04,M,raise,valid,6,012,45,60,65,70
M04,M,raise,valid,6,120,45,60,63,65
M04,M,raise,valid,6,201,45,50,55,60
M04,M,raise,valid,7,012,60,55,65,70
M04,M,raise,valid,7,120,60,65,70,75
M04,M,raise,valid,7,201,60,65,70,75
M04,M,raise,valid,8,012,45,60,65,70
M04,M,raise,valid,8,120,45,50,55,60
M04,M,raise,valid,8,201,45,50,60,65
M04,M,raise,valid,9,012,60,70,75,80
M04,M,raise,valid,9,120,60,65,68,72
M04,M,raise,valid,9,201,60,65,70,70
M04,M,raise,valid,10,012,55,60,70,75
M04,M,raise,valid,10,120,55,65,70,75
M04,M,raise,valid,10,201,55,60,65,70
M04,M,raise,valid,11,012,35,50,60,65
M04,M,raise,valid,11,120,35,50,55,60
M04,M,raise,valid,11,201,35,40,50,45
M04,M,raise,valid,12,012,60,70,75,80
M04,M,raise,valid,12,120,60,70,75,78
M04,M,raise,valid,12,201,60,62,65,70
M04,M,raise,valid,13,012,45,55,65,70
M04,M,raise,valid,13,120,45,60,65,70
M04,M,raise,valid,13,201,45,50,55,60
M04,M,raise,valid,14,012,40,50,65,70
M04,M,raise,valid,14,120,40,60,65,70
M04,M,raise,valid,14,201,40,45,60,65
M04,M,raise,valid,15,012,45,50,60,65
M04,M,raise,valid,15,120,45,60,62,65
M04,M,raise,valid,15,201,45,50,55,60
M04,M,raise,valid,16,012,40,55,65,70
M04,M,raise,valid,16,120,40,55,60,65
M04,M,raise,valid,16,201,40,45,50,60
M04,M,raise,valid,17,012,50,60,65,70
M04,M,raise,valid,17,120,50,55,60,65
M04,M,raise,valid,17,201,50,55,60,65
M04,M,raise,valid,18,012,70,75,82,85
M04,M,raise,valid,18,120,70,60,65,68
M04,M,raise,valid,18,201,70,75,80,60
M04,M,raise,valid,19,012,50,60,70,75
M04,M,raise,valid,19,120,50,60,65,70
M04,M,raise,valid,19,201,50,55,60,65
M04,M,raise,invalid,0,012,55,55,55,55
M04,M,raise,invalid,0,120,55,55,55,30
M04,M,raise,invalid,0,201,55,55,55,55
M04,M,raise,invalid,1,012,45,45,45,45
M04,M,raise,invalid,1,120,45,45,45,45
M04,M,raise,invalid,1,201,45,45,45,45
M04,M,raise,invalid,2,012,60,60,60,60
M04,M,raise,invalid,2,120,60,50,60,30
M04,M,raise,invalid,2,201,60,60,60,60
M04,M,raise,invalid,3,012,40,40,40,40
M04,M,raise,invalid,3,120,40,75,40,40
M04,M,raise,invalid,3,201,40,40,40,40
M04,M,raise,invalid,4,012,35,35,35,35
M04,M,raise,invalid,4,120,35,35,35,35
M04,M,raise,invalid,5,012,40,40,40,40
M04,M,raise,invalid,5,120,40,40,40,40
M04,M,raise,invalid,5,201,40,40,40,40
M04,M,raise,invalid,6,012,45,50,45,45
M04,M,raise,invalid,6,120,45,45,45,45
M04,M,raise,invalid,6,201,45,45,45,45
M04,M,raise,invalid,7,012,60,60,60,60
M04,M,raise,invalid,7,120,60,60,35,30
M04,M,raise,invalid,7,201,60,60,60,60
M04,M,raise,invalid,8,012,45,45,45,45
M04,M,raise,invalid,8,120,45,45,45,45
M04,M,raise,invalid,8,201,45,45,45,45
M04,M,raise,invalid,9,012,60,60,60,60
M04,M,raise,invalid,9,120,60,60,60,60
M04,M,raise,invalid,9,201,60,60,60,60
M04,M,raise,invalid,10,012,55,40,40,40
M04,M,raise,invalid,10,120,55,55,55,55
M04,M,raise,invalid,10,201,55,60,60,60
M04,M,raise,invalid,11,012,35,35,35,35
M04,M,raise,invalid,11,120,35,35,35,35
M04,M,raise,invalid,11,201,35,35,35,35
M04,M,raise,invalid,12,012,60,60,60,60
M04,M,raise,invalid,12,120,60,60,60,60
M04,M,raise,invalid,12,201,60,60,60,60
M04,M,raise,invalid,13,012,45,45,45,30
M04,M,raise,invalid,13,120,45,75,30,30
M04,M,raise,invalid,13,201,45,45,45,45
M04,M,raise,invalid,14,012,40,40,40,40
M04,M,raise,invalid,14,120,40,40,40,40
M04,M,raise,invalid,14,201,40,40,40,40
M04,M,raise,invalid,15,012,45,45,45,45
M04,M,raise,invalid,15,120,45,45,20,20
M04,M,raise,invalid,15,201,45,45,45,45
M04,M,raise,invalid,16,012,40,40,40,40
M04,M,raise,invalid,16,120,40,40,40,40
M04,M,raise,invalid,16,201,40,40,40,40
M04,M,raise,invalid,17,012,50,50,50,30
