artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
S06,S,lower,valid,2,120,92,78,70,62
S06,S,lower,valid,2,201,92,86,82,75
S06,S,lower,valid,3,012,90,84,76,68
S06,S,lower,valid,3,120,90,78,72,66
S06,S,lower,valid,3,201,90,84,79,72
S06,S,lower,valid,4,012,90,84,74,68
S06,S,lower,valid,4,120,90,82,76,72
S06,S,lower,valid,4,201,90,82,76,68
S07,S,raise,invalid,0,012,45,45,45,45
S07,S,raise,invalid,0,120,45,70,80,85
S07,S,raise,invalid,0,201,45,65,78,87
S07,S,raise,invalid,1,012,43,45,46,47
S07,S,raise,invalid,1,120,43,71,82,82
S07,S,raise,invalid,1,201,43,68,85,88
S07,S,raise,invalid,2,012,52,55,58,60
S07,S,raise,invalid,2,120,52,84,52,59
S07,S,raise,invalid,2,201,52,65,74,82
S07,S,raise,invalid,3,012,46,48,52,60
S07,S,raise,invalid,3,120,46,70,78,82
S07,S,raise,invalid,3,201,46,72,78,82
S07,S,raise,invalid,4,012,43,43,43,43
S07,S,raise,invalid,4,120,43,55,70,85
S07,S,raise,invalid,4,201,43,70,76,84
S07,S,raise,valid,0,012,45,55,60,63
S07,S,raise,valid,0,120,45,50,55,60
S07,S,raise,valid,0,201,45,52,58,62
S07,S,raise,valid,1,012,43,56,60,62
S07,S,raise,valid,1,120,43,47,49,52
S07,S,raise,valid,1,201,43,47,52,56
S07,S,raise,valid,2,012,52,60,64,66
S07,S,raise,valid,2,120,52,58,61,64
S07,S,raise,valid,2,201,52,58,61,63
S07,S,raise,valid,3,012,46,52,56,59
S07,S,raise,valid,3,120,46,52,55,58
S07,S,raise,valid,3,201,46,52,58,61
S07,S,raise,valid,4,012,43,55,60,63
S07,S,raise,valid,4,120,43,49,52,56
S07,S,raise,valid,4,201,43,49,55,58
S08,S,lower,invalid,0,012,94,94,94,94
S08,S,lower,invalid,0,120,94,94,94,94
S08,S,lower,invalid,0,201,94,94,94,94
S08,S,lower,invalid,1,012,94,94,94,94
S08,S,lower,invalid,1,120,94,94,94,94
S08,S,lower,invalid,1,201,94,94,94,94
S08,S,lower,invalid,2,012,94,94,94,94
S08,S,lower,invalid,2,120,94,94,94,94
S08,S,lower,invalid,2,201,94,94,94,94
S08,S,lower,invalid,3,012,95,95,95,95
S08,S,lower,invalid,3,120,95,95,95,95
S08,S,lower,invalid,3,201,95,95,95,95
S08,S,lower,invalid,4,012,95,95,95,95
S08,S,lower,invalid,4,120,95,95,95,95
S08,S,lower,invalid,4,201,95,95,95,95
S08,S,lower,valid,0,012,94,91,82,78
S08,S,lower,valid,0,120,94,80,74,70
S08,S,lower,valid,0,201,94,88,85,78
S08,S,lower,valid,1,012,94,91,80,76
S08,S,lower,valid,1,120,94,82,76,72
S08,S,lower,valid,1,201,94,88,85,77
S08,S,lower,valid,2,012,94,92,82,78
S08,S,lower,valid,2,120,94,82,78,75
S08,S,lower,valid,2,201,94,88,86,80
S08,S,lower,valid,3,012,95,92,82,78
S08,S,lower,valid,3,120,95,82,76,73
S08,S,lower,valid,3,201,95,89,85,78
S08,S,lower,valid,4,012,95,92,83,78
S08,S,lower,valid,4,120,95,84,78,75
S08,S,lower,valid,4,201,95,88,85,75
