artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
S06,S,lower,valid,2,120,85,72,60,50
S06,S,lower,valid,2,201,85,78,72,66
S06,S,lower,valid,3,012,83,77,69,63
S06,S,lower,valid,3,120,83,75,68,62
S06,S,lower,valid,3,201,83,75,68,60
S06,S,lower,valid,4,012,78,72,64,58
S06,S,lower,valid,4,120,78,70,62,55
S06,S,lower,valid,4,201,78,70,64,55
S07,S,lower,invalid,0,012,57,35,18,10
S07,S,lower,invalid,0,120,57,38,25,18
S07,S,lower,invalid,0,201,57,45,42,30
S07,S,lower,invalid,1,012,50,45,25,20
S07,S,lower,invalid,1,120,50,35,30,20
S07,S,lower,invalid,1,201,50,35,50,25
S07,S,lower,invalid,2,012,54,25,8,2
S07,S,lower,invalid,2,120,54,38,25,15
S07,S,lower,invalid,2,201,54,40,40,35
S07,S,lower,invalid,3,012,48,40,25,12
S07,S,lower,invalid,3,120,48,30,18,18
S07,S,lower,invalid,3,201,48,35,32,25
S07,S,lower,invalid,4,012,54,40,25,20
S07,S,lower,invalid,4,120,54,38,20,15
S07,S,lower,invalid,4,201,54,40,35,25
S07,S,lower,valid,0,012,57,35,22,12
S07,S,lower,valid,0,120,57,48,40,30
S07,S,lower,valid,0,201,57,42,28,18
S07,S,lower,valid,1,012,50,30,20,15
S07,S,lower,valid,1,120,50,38,30,20
S07,S,lower,valid,1,201,50,38,28,18
S07,S,lower,valid,2,012,54,38,27,18
S07,S,lower,valid,2,120,54,42,33,24
S07,S,lower,valid,2,201,54,42,28,18
S07,S,lower,valid,3,012,48,34,27,22
S07,S,lower,valid,3,120,48,40,32,24
S07,S,lower,valid,3,201,48,39,30,22
S07,S,lower,valid,4,012,54,37,28,22
S07,S,lower,valid,4,120,54,42,35,25
S07,S,lower,valid,4,201,54,42,35,28
S08,S,lower,invalid,0,012,88,85,85,88
S08,S,lower,invalid,0,120,88,88,85,85
S08,S,lower,invalid,0,201,88,88,88,88
S08,S,lower,invalid,1,012,88,88,88,25
S08,S,lower,invalid,1,120,88,82,80,88
S08,S,lower,invalid,1,201,88,88,88,88
S08,S,lower,invalid,2,012,88,86,25,87
S08,S,lower,invalid,2,120,88,85,85,85
S08,S,lower,invalid,2,201,88,85,87,88
S08,S,lower,invalid,3,012,88,88,85,85
S08,S,lower,invalid,3,120,88,82,82,85
S08,S,lower,invalid,3,201,88,88,88,88
S08,S,lower,invalid,4,012,87,85,40,90
S08,S,lower,invalid,4,120,87,60,70,70
S08,S,lower,invalid,4,201,87,85,85,87
S08,S,lower,valid,0,012,88,84,75,70
S08,S,lower,valid,0,120,88,76,72,68
S08,S,lower,valid,0,201,88,82,79,72
S08,S,lower,valid,1,012,88,83,74,70
S08,S,lower,valid,1,120,88,76,70,64
S08,S,lower,valid,1,201,88,82,78,70
S08,S,lower,valid,2,012,88,84,76,72
S08,S,lower,valid,2,120,88,75,70,67
S08,S,lower,valid,2,201,88,80,76,68
S08,S,lower,valid,3,012,88,84,76,72
S08,S,lower,valid,3,120,88,78,72,68
S08,S,lower,valid,3,201,88,82,78,72
S08,S,lower,valid,4,012,87,84,75,70
S08,S,lower,valid,4,120,87,78,72,68
S08,S,lower,valid,4,201,87,79,75,68
