artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
S06,S,lower,valid,2,120,88,80,76,72
S06,S,lower,valid,2,201,88,82,78,74
S06,S,lower,valid,3,012,88,82,76,72
S06,S,lower,valid,3,120,88,80,76,72
S06,S,lower,valid,3,201,88,82,78,74
S06,S,lower,valid,4,012,88,82,75,72
S06,S,lower,valid,4,120,88,80,76,73
S06,S,lower,valid,4,201,88,84,80,76
S07,S,raise,invalid,0,012,28,28,28,28
S07,S,raise,invalid,0,120,28,32,32,32
S07,S,raise,invalid,0,201,28,35,32,30
S07,S,raise,invalid,1,012,32,32,32,32
S07,S,raise,invalid,1,120,32,32,32,32
S07,S,raise,invalid,1,201,32,45,32,32
S07,S,raise,invalid,2,012,32,32,32,32
S07,S,raise,invalid,2,120,32,35,35,35
S07,S,raise,invalid,2,201,32,45,38,40
S07,S,raise,invalid,3,012,38,38,38,38
S07,S,raise,invalid,3,120,38,38,38,38
S07,S,raise,invalid,3,201,38,45,42,44
S07,S,raise,invalid,4,012,32,32,32,32
S07,S,raise,invalid,4,120,32,32,32,32
S07,S,raise,invalid,4,201,32,45,32,32
S07,S,raise,valid,0,012,28,38,42,45
S07,S,raise,valid,0,120,28,34,38,42
S07,S,raise,valid,0,201,28,36,42,45
S07,S,raise,valid,1,012,32,42,47,50
S07,S,raise,valid,1,120,32,38,41,44
S07,S,raise,valid,1,201,32,42,45,48
S07,S,raise,valid,2,012,32,42,48,51
S07,S,raise,valid,2,120,32,38,42,45
S07,S,raise,valid,2,201,32,40,45,48
S07,S,raise,valid,3,012,38,45,50,53
S07,S,raise,valid,3,120,38,43,46,49
S07,S,raise,valid,3,201,38,45,48,52
S07,S,raise,valid,4,012,32,42,45,47
S07,S,raise,valid,4,120,32,38,42,45
S07,S,raise,valid,4,201,32,40,45,48
S08,S,lower,invalid,0,012,96,96,96,96
S08,S,lower,invalid,0,120,96,96,96,96
S08,S,lower,invalid,0,201,96,96,96,96
S08,S,lower,invalid,1,012,96,96,96,96
S08,S,lower,invalid,1,120,96,96,96,96
S08,S,lower,invalid,1,201,96,96,96,96
S08,S,lower,invalid,2,012,96,96,96,96
S08,S,lower,invalid,2,120,96,96,96,96
S08,S,lower,invalid,2,201,96,96,96,96
S08,S,lower,invalid,3,012,96,96,96,96
S08,S,lower,invalid,3,120,96,96,96,96
S08,S,lower,invalid,3,201,96,96,96,96
S08,S,lower,invalid,4,012,96,96,96,96
S08,S,lower,invalid,4,120,96,95,96,96
S08,S,lower,invalid,4,201,96,96,96,96
S08,S,lower,valid,0,012,96,93,88,85
S08,S,lower,valid,0,120,96,88,84,82
S08,S,lower,valid,0,201,96,90,90,88
S08,S,lower,valid,1,012,96,93,88,86
S08,S,lower,valid,1,120,96,90,86,84
S08,S,lower,valid,1,201,96,90,89,86
S08,S,lower,valid,2,012,96,94,89,86
S08,S,lower,valid,2,120,96,88,84,82
S08,S,lower,valid,2,201,96,90,89,87
S08,S,lower,valid,3,012,96,94,88,86
S08,S,lower,valid,3,120,96,88,84,82
S08,S,lower,valid,3,201,96,92,91,88
S08,S,lower,valid,4,012,96,93,88,85
S08,S,lower,valid,4,120,96,86,82,80
S08,S,lower,valid,4,201,96,90,88,85
