artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
S06,S,lower,valid,2,120,88,78,72,68
S06,S,lower,valid,2,201,88,84,80,76
S06,S,lower,valid,3,012,88,82,76,72
S06,S,lower,valid,3,120,88,78,72,68
S06,S,lower,valid,3,201,88,84,80,76
S06,S,lower,valid,4,012,88,82,76,72
S06,S,lower,valid,4,120,88,78,72,68
S06,S,lower,valid,4,201,88,84,80,76
S07,S,lower,invalid,0,012,58,42,25,20
S07,S,lower,invalid,0,120,58,40,30,30
S07,S,lower,invalid,0,201,58,35,38,25
S07,S,lower,invalid,1,012,62,45,25,20
S07,S,lower,invalid,1,120,62,35,28,26
S07,S,lower,invalid,1,201,62,45,45,35
S07,S,lower,invalid,2,012,58,40,25,18
S07,S,lower,invalid,2,120,58,35,25,22
S07,S,lower,invalid,2,201,58,35,35,28
S07,S,lower,invalid,3,012,60,45,25,25
S07,S,lower,invalid,3,120,60,35,25,22
S07,S,lower,invalid,3,201,60,35,33,25
S07,S,lower,invalid,4,012,60,55,30,30
S07,S,lower,invalid,4,120,60,38,25,28
S07,S,lower,invalid,4,201,60,35,33,25
S07,S,lower,valid,0,012,58,42,35,30
S07,S,lower,valid,0,120,58,42,35,28
S07,S,lower,valid,0,201,58,45,38,32
S07,S,lower,valid,1,012,62,45,38,35
S07,S,lower,valid,1,120,62,48,42,35
S07,S,lower,valid,1,201,62,48,35,28
S07,S,lower,valid,2,012,58,42,35,30
S07,S,lower,valid,2,120,58,45,38,32
S07,S,lower,valid,2,201,58,45,35,30
S07,S,lower,valid,3,012,60,42,35,30
S07,S,lower,valid,3,120,60,45,35,30
S07,S,lower,valid,3,201,60,45,35,28
S07,S,lower,valid,4,012,60,42,35,30
S07,S,lower,valid,4,120,60,45,35,25
S07,S,lower,valid,4,201,60,45,35,30
S08,S,lower,invalid,0,012,92,92,92,92
S08,S,lower,invalid,0,120,92,86,84,92
S08,S,lower,invalid,0,201,92,92,92,92
S08,S,lower,invalid,1,012,92,92,92,92
S08,S,lower,invalid,1,120,92,80,90,92
S08,S,lower,invalid,1,201,92,92,92,92
S08,S,lower,invalid,2,012,93,93,93,93
S08,S,lower,invalid,2,120,93,93,93,93
S08,S,lower,invalid,2,201,93,93,93,93
S08,S,lower,invalid,3,012,92,92,92,92
S08,S,lower,invalid,3,120,92,92,90,92
S08,S,lower,invalid,3,201,92,92,92,92
S08,S,lower,invalid,4,012,92,92,35,92
S08,S,lower,invalid,4,120,92,88,92,92
S08,S,lower,invalid,4,201,92,92,92,92
S08,S,lower,valid,0,012,92,89,84,82
S08,S,lower,valid,0,120,92,80,75,72
S08,S,lower,valid,0,201,92,86,84,80
S08,S,lower,valid,1,012,92,89,83,80
S08,S,lower,valid,1,120,92,84,80,78
S08,S,lower,valid,1,201,92,88,86,83
S08,S,lower,valid,2,012,93,90,86,84
S08,S,lower,valid,2,120,93,82,78,76
S08,S,lower,valid,2,201,93,89,87,84
S08,S,lower,valid,3,012,92,89,84,82
S08,S,lower,valid,3,120,92,84,80,78
S08,S,lower,valid,3,201,92,88,85,80
S08,S,lower,valid,4,012,92,89,84,82
S08,S,lower,valid,4,120,92,82,78,76
S08,S,lower,valid,4,201,92,88,86,83
