shape_id,shape_label,bt_rating,true_shift,pinned_overlay_shift
sycophant_early_takeoff,sycophant: early take-off,1.03333333333,3.96974112598,2.39629189949
sycophant_early_takeoff,sycophant: early take-off,1.05,3.9715849051,2.43105246771
sycophant_early_takeoff,sycophant: early take-off,1.06666666667,3.97331709146,2.46563738689
sycophant_early_takeoff,sycophant: early take-off,1.08333333333,3.97494434977,2.50004493425
sycophant_early_takeoff,sycophant: early take-off,1.1,3.97647295728,2.534273436
sycophant_early_takeoff,sycophant: early take-off,1.11666666667,3.97790882503,2.56832126741
sycophant_early_takeoff,sycophant: early take-off,1.13333333333,3.97925751814,2.60218685276
sycophant_early_takeoff,sycophant: early take-off,1.15,3.98052427502,2.63586866542
sycophant_early_takeoff,sycophant: early take-off,1.16666666667,3.98171402574,2.66936522775
sycophant_early_takeoff,sycophant: early take-off,1.18333333333,3.98283140937,2.70267511107
sycophant_early_takeoff,sycophant: early take-off,1.2,3.98388079052,2.73579693558
sycophant_early_takeoff,sycophant: early take-off,1.21666666667,3.98486627495,2.76872937028
sycophant_early_takeoff,sycophant: early take-off,1.23333333333,3.98579172444,2.80147113279
sycophant_early_takeoff,sycophant: early take-off,1.25,3.98666077077,2.83402098925
sycophant_early_takeoff,sycophant: early take-off,1.26666666667,3.98747682907,2.86637775414
sycophant_early_takeoff,sycophant: early take-off,1.28333333333,3.98824311034,2.89854029007
sycophant_early_takeoff,sycophant: early take-off,1.3,3.98896263335,2.93050750761
sycophant_early_takeoff,sycophant: early take-off,1.31666666667,3.98963823587,2.962278365
sycophant_early_takeoff,sycophant: early take-off,1.33333333333,3.99027258529,2.99385186795
sycophant_early_takeoff,sycophant: early take-off,1.35,3.99086818859,3.02522706935
sycophant_early_takeoff,sycophant: early take-off,1.36666666667,3.99142740183,3.05640306897
sycophant_early_takeoff,sycophant: early take-off,1.38333333333,3.99195243906,3.08737901317
sycophant_early_takeoff,sycophant: early take-off,1.4,3.99244538073,3.11815409455
sycophant_early_takeoff,sycophant: early take-off,1.41666666667,3.99290818162,3.14872755165
sycophant_early_takeoff,sycophant: early take-off,1.43333333333,3.9933426783,3.17909866854
sycophant_early_takeoff,sycophant: early take-off,1.45,3.9937505962,3.20926677446
sycophant_early_takeoff,sycophant: early take-off,1.46666666667,3.99413355623,3.23923124347
sycophant_early_takeoff,sycophant: early take-off,1.48333333333,3.99449308104,3.26899149396
sycophant_early_takeoff,sycophant: early take-off,1.5,3.99483060089,3.29854698832
skeptic_late_takeoff,skeptic: late take-off,-2.5,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.48333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.46666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.45,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.43333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.41666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.4,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.38333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.36666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.35,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.33333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.31666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.3,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.28333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.26666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.25,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.23333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.21666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.2,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.18333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.16666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.15,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.13333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.11666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.1,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.08333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.06666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.05,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.03333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-2.01666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-2,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.98333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.96666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.95,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.93333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.91666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.9,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.88333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.86666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.85,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.83333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.81666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.8,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.78333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.76666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.75,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.73333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.71666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.7,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.68333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.66666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.65,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.63333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.61666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.6,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.58333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.56666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.55,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.53333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.51666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.5,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.48333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.46666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.45,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.43333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.41666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.4,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.38333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.36666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.35,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.33333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.31666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.3,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.28333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.26666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.25,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.23333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.21666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.2,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.18333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.16666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.15,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.13333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.11666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.1,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.08333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.06666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.05,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.03333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-1.01666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-1,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.983333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.966666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.95,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.933333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.916666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.9,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.883333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.866666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.85,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.833333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.816666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.8,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.783333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.766666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.75,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.733333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.716666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.7,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.683333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.666666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.65,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.633333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.616666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.6,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.583333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.566666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.55,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.533333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.516666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.5,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.483333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.466666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.45,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.433333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.416666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.4,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.383333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.366666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.35,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.333333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.316666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.3,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.283333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.266666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.25,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.233333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.216666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.2,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.183333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.166666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.15,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.133333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.116666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.1,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.0833333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.0666666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.05,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.0333333333333,0,0
skeptic_late_takeoff,skeptic: late take-off,-0.0166666666667,0,0
skeptic_late_takeoff,skeptic: late take-off,0,0,0
skeptic_late_takeoff,skeptic: late take-off,0.0166666666667,0.0113179960582,0.0086771303113
skeptic_late_takeoff,skeptic: late take-off,0.0333333333333,0.0230075461597,0.0176391187225
skeptic_late_takeoff,skeptic: late take-off,0.05,0.0350774336824,0.0268926991565
skeptic_late_takeoff,skeptic: late take-off,0.0666666666667,0.0475363945378,0.0364445691457
skeptic_late_takeoff,skeptic: late take-off,0.0833333333333,0.0603930943559,0.0463013723395
skeptic_late_takeoff,skeptic: late take-off,0.1,0.0736561042099,0.0564696798943
skeptic_late_takeoff,skeptic: late take-off,0.116666666667,0.0873338748714,0.0669559707347
skeptic_late_takeoff,skeptic: late take-off,0.133333333333,0.101434709596,0.0777666106904
skeptic_late_takeoff,skeptic: late take-off,0.15,0.115966735452,0.088907830513
skeptic_late_takeoff,skeptic: late take-off,0.166666666667,0.130937873204,0.10038570279
skeptic_late_takeoff,skeptic: late take-off,0.183333333333,0.146355805801,0.112206117781
skeptic_late_takeoff,skeptic: late take-off,0.2,0.16222794549,0.124374758209
skeptic_late_takeoff,skeptic: late take-off,0.216666666667,0.178561399638,0.136897073056
skeptic_late_takeoff,skeptic: late take-off,0.233333333333,0.195362935316,0.149778250409
skeptic_late_takeoff,skeptic: late take-off,0.25,0.21263894275,0.163023189442
skeptic_late_takeoff,skeptic: late take-off,0.266666666667,0.230395397731,0.176636471593
skeptic_late_takeoff,skeptic: late take-off,0.283333333333,0.24863782311,0.190622331051
skeptic_late_takeoff,skeptic: late take-off,0.3,0.267371249528,0.204984624638
skeptic_late_takeoff,skeptic: late take-off,0.316666666667,0.286600175521,0.219726801233
skeptic_late_takeoff,skeptic: late take-off,0.333333333333,0.306328527189,0.234851870845
skeptic_late_takeoff,skeptic: late take-off,0.35,0.326559617621,0.250362373509
skeptic_late_takeoff,skeptic: late take-off,0.366666666667,0.347296106281,0.266260348149
skeptic_late_takeoff,skeptic: late take-off,0.383333333333,0.368539958601,0.282547301594
skeptic_late_takeoff,skeptic: late take-off,0.4,0.390292406015,0.299224177945
skeptic_late_takeoff,skeptic: late take-off,0.416666666667,0.412553906702,0.316291328472
skeptic_late_takeoff,skeptic: late take-off,0.433333333333,0.435324107323,0.333748482281
skeptic_late_takeoff,skeptic: late take-off,0.45,0.458601806039,0.351594717963
skeptic_late_takeoff,skeptic: late take-off,0.466666666667,0.482384917118,0.369828436457
skeptic_late_takeoff,skeptic: late take-off,0.483333333333,0.50667043745,0.388447335378
skeptic_late_takeoff,skeptic: late take-off,0.5,0.531454415276,0.407448385045
skeptic_late_takeoff,skeptic: late take-off,0.516666666667,0.556731921485,0.426827806472
skeptic_late_takeoff,skeptic: late take-off,0.533333333333,0.582497023777,0.446581051562
skeptic_late_takeoff,skeptic: late take-off,0.55,0.608742764039,0.466702785763
skeptic_late_takeoff,skeptic: late take-off,0.566666666667,0.635461139248,0.487186873423
skeptic_late_takeoff,skeptic: late take-off,0.583333333333,0.662643086199,0.508026366086
skeptic_late_takeoff,skeptic: late take-off,0.6,0.690278470381,0.529213493959
skeptic_late_takeoff,skeptic: late take-off,0.616666666667,0.718356079249,0.550739660757
skeptic_late_takeoff,skeptic: late take-off,0.633333333333,0.746863620173,0.572595442133
skeptic_late_takeoff,skeptic: late take-off,0.65,0.77578772328,0.594770587848
skeptic_late_takeoff,skeptic: late take-off,0.666666666667,0.805113949396,0.61725402787
skeptic_late_takeoff,skeptic: late take-off,0.683333333333,0.834826803244,0.640033882487
skeptic_late_takeoff,skeptic: late take-off,0.7,0.864909752043,0.663097476566
skeptic_late_takeoff,skeptic: late take-off,0.716666666667,0.895345249571,0.686431358004
skeptic_late_takeoff,skeptic: late take-off,0.733333333333,0.926114765748,0.710021320407
skeptic_late_takeoff,skeptic: late take-off,0.75,0.957198821729,0.733852429992
skeptic_late_takeoff,skeptic: late take-off,0.766666666667,0.988577030448,0.757909056677
skeptic_late_takeoff,skeptic: late take-off,0.783333333333,1.02022814251,0.782174909256
skeptic_late_takeoff,skeptic: late take-off,0.8,1.05213009726,0.806633074567
skeptic_late_takeoff,skeptic: late take-off,0.816666666667,1.08426007887,0.831266060465
skeptic_late_takeoff,skeptic: late take-off,0.833333333333,1.11659457707,0.856055842422
skeptic_late_takeoff,skeptic: late take-off,0.85,1.14910945239,0.880983913498
skeptic_late_takeoff,skeptic: late take-off,0.866666666667,1.18178000534,0.906031337429
skeptic_late_takeoff,skeptic: late take-off,0.883333333333,1.21458104935,0.931178804503
skeptic_late_takeoff,skeptic: late take-off,0.9,1.24748698684,0.95640668991
skeptic_late_takeoff,skeptic: late take-off,0.916666666667,1.28047188806,0.981695114178
skeptic_late_takeoff,skeptic: late take-off,0.933333333333,1.31350957216,1.00702400532
skeptic_late_takeoff,skeptic: late take-off,0.95,1.34657368993,1.03237316228
skeptic_late_takeoff,skeptic: late take-off,0.966666666667,1.3796378077,1.05772231923
skeptic_late_takeoff,skeptic: late take-off,0.983333333333,1.4126754918,1.08305121038
skeptic_late_takeoff,skeptic: late take-off,1,1.44566039301,1.10833963464
skeptic_late_takeoff,skeptic: late take-off,1.01666666667,1.4785663305,1.13356752005
skeptic_late_takeoff,skeptic: late take-off,1.03333333333,1.51136737451,1.15871498713
skeptic_late_takeoff,skeptic: late take-off,1.05,1.54403792746,1.18376241106
skeptic_late_takeoff,skeptic: late take-off,1.06666666667,1.57655280278,1.20869048213
skeptic_late_takeoff,skeptic: late take-off,1.08333333333,1.60888730099,1.23348026409
skeptic_late_takeoff,skeptic: late take-off,1.1,1.64101728259,1.25811324999
skeptic_late_takeoff,skeptic: late take-off,1.11666666667,1.67291923735,1.2825714153
skeptic_late_takeoff,skeptic: late take-off,1.13333333333,1.70457034941,1.30683726788
skeptic_late_takeoff,skeptic: late take-off,1.15,1.73594855812,1.33089389456
skeptic_late_takeoff,skeptic: late take-off,1.16666666667,1.76703261411,1.35472500415
skeptic_late_takeoff,skeptic: late take-off,1.18333333333,1.79780213028,1.37831496655
skeptic_late_takeoff,skeptic: late take-off,1.2,1.82823762781,1.40164884799
skeptic_late_takeoff,skeptic: late take-off,1.21666666667,1.85832057661,1.42471244207
skeptic_late_takeoff,skeptic: late take-off,1.23333333333,1.88803343046,1.44749229668
skeptic_late_takeoff,skeptic: late take-off,1.25,1.91735965657,1.46997573671
skeptic_late_takeoff,skeptic: late take-off,1.26666666667,1.94628375968,1.49215088242
skeptic_late_takeoff,skeptic: late take-off,1.28333333333,1.9747913006,1.5140066638
skeptic_late_takeoff,skeptic: late take-off,1.3,2.00286890947,1.5355328306
skeptic_late_takeoff,skeptic: late take-off,1.31666666667,2.03050429365,1.55671995847
skeptic_late_takeoff,skeptic: late take-off,1.33333333333,2.05768624061,1.57755945113
skeptic_late_takeoff,skeptic: late take-off,1.35,2.08440461581,1.59804353879
skeptic_late_takeoff,skeptic: late take-off,1.36666666667,2.11065035608,1.61816527299
skeptic_late_takeoff,skeptic: late take-off,1.38333333333,2.13641545837,1.63791851808
skeptic_late_takeoff,skeptic: late take-off,1.4,2.16169296458,1.65729793951
skeptic_late_takeoff,skeptic: late take-off,1.41666666667,2.1864769424,1.67629898918
skeptic_late_takeoff,skeptic: late take-off,1.43333333333,2.21076246273,1.6949178881
skeptic_late_takeoff,skeptic: late take-off,1.45,2.23454557381,1.71315160659
skeptic_late_takeoff,skeptic: late take-off,1.46666666667,2.25782327253,1.73099784227
skeptic_late_takeoff,skeptic: late take-off,1.48333333333,2.28059347315,1.74845499608
skeptic_late_takeoff,skeptic: late take-off,1.5,2.30285497384,1.76552214661
stubborn,stubborn (z~0),-2.5,0,0
stubborn,stubborn (z~0),-2.48333333333,0,0
stubborn,stubborn (z~0),-2.46666666667,0,0
stubborn,stubborn (z~0),-2.45,0,0
stubborn,stubborn (z~0),-2.43333333333,0,0
stubborn,stubborn (z~0),-2.41666666667,0,0
stubborn,stubborn (z~0),-2.4,0,0
stubborn,stubborn (z~0),-2.38333333333,0,0
stubborn,stubborn (z~0),-2.36666666667,0,0
stubborn,stubborn (z~0),-2.35,0,0
stubborn,stubborn (z~0),-2.33333333333,0,0
stubborn,stubborn (z~0),-2.31666666667,0,0
stubborn,stubborn (z~0),-2.3,0,0
stubborn,stubborn (z~0),-2.28333333333,0,0
stubborn,stubborn (z~0),-2.26666666667,0,0
stubborn,stubborn (z~0),-2.25,0,0
stubborn,stubborn (z~0),-2.23333333333,0,0
stubborn,stubborn (z~0),-2.21666666667,0,0
stubborn,stubborn (z~0),-2.2,0,0
stubborn,stubborn (z~0),-2.18333333333,0,0
stubborn,stubborn (z~0),-2.16666666667,0,0
stubborn,stubborn (z~0),-2.15,0,0
stubborn,stubborn (z~0),-2.13333333333,0,0
stubborn,stubborn (z~0),-2.11666666667,0,0
stubborn,stubborn (z~0),-2.1,0,0
stubborn,stubborn (z~0),-2.08333333333,0,0
stubborn,stubborn (z~0),-2.06666666667,0,0
stubborn,stubborn (z~0),-2.05,0,0
stubborn,stubborn (z~0),-2.03333333333,0,0
stubborn,stubborn (z~0),-2.01666666667,0,0
stubborn,stubborn (z~0),-2,0,0
stubborn,stubborn (z~0),-1.98333333333,0,0
stubborn,stubborn (z~0),-1.96666666667,0,0
stubborn,stubborn (z~0),-1.95,0,0
stubborn,stubborn (z~0),-1.93333333333,0,0
stubborn,stubborn (z~0),-1.91666666667,0,0
stubborn,stubborn (z~0),-1.9,0,0
stubborn,stubborn (z~0),-1.88333333333,0,0
stubborn,stubborn (z~0),-1.86666666667,0,0
stubborn,stubborn (z~0),-1.85,0,0
stubborn,stubborn (z~0),-1.83333333333,0,0
stubborn,stubborn (z~0),-1.81666666667,0,0
stubborn,stubborn (z~0),-1.8,0,0
stubborn,stubborn (z~0),-1.78333333333,0,0
stubborn,stubborn (z~0),-1.76666666667,0,0
stubborn,stubborn (z~0),-1.75,0,0
stubborn,stubborn (z~0),-1.73333333333,0,0
stubborn,stubborn (z~0),-1.71666666667,0,0
stubborn,stubborn (z~0),-1.7,0,0
stubborn,stubborn (z~0),-1.68333333333,0,0
stubborn,stubborn (z~0),-1.66666666667,0,0
stubborn,stubborn (z~0),-1.65,0,0
stubborn,stubborn (z~0),-1.63333333333,0,0
stubborn,stubborn (z~0),-1.61666666667,0,0
stubborn,stubborn (z~0),-1.6,0,0
stubborn,stubborn (z~0),-1.58333333333,0,0
stubborn,stubborn (z~0),-1.56666666667,0,0
stubborn,stubborn (z~0),-1.55,0,0
stubborn,stubborn (z~0),-1.53333333333,0,0
stubborn,stubborn (z~0),-1.51666666667,0,0
stubborn,stubborn (z~0),-1.5,0,0
stubborn,stubborn (z~0),-1.48333333333,0,0
stubborn,stubborn (z~0),-1.46666666667,0,0
stubborn,stubborn (z~0),-1.45,0,0
stubborn,stubborn (z~0),-1.43333333333,0,0
stubborn,stubborn (z~0),-1.41666666667,0,0
stubborn,stubborn (z~0),-1.4,0,0
stubborn,stubborn (z~0),-1.38333333333,0,0
stubborn,stubborn (z~0),-1.36666666667,0,0
stubborn,stubborn (z~0),-1.35,0,0
stubborn,stubborn (z~0),-1.33333333333,0,0
stubborn,stubborn (z~0),-1.31666666667,0,0
stubborn,stubborn (z~0),-1.3,0,0
stubborn,stubborn (z~0),-1.28333333333,0,0
stubborn,stubborn (z~0),-1.26666666667,0,0
stubborn,stubborn (z~0),-1.25,0,0
stubborn,stubborn (z~0),-1.23333333333,0,0
stubborn,stubborn (z~0),-1.21666666667,0,0
stubborn,stubborn (z~0),-1.2,0,0
stubborn,stubborn (z~0),-1.18333333333,0,0
stubborn,stubborn (z~0),-1.16666666667,0,0
stubborn,stubborn (z~0),-1.15,0,0
stubborn,stubborn (z~0),-1.13333333333,0,0
stubborn,stubborn (z~0),-1.11666666667,0,0
stubborn,stubborn (z~0),-1.1,0,0
stubborn,stubborn (z~0),-1.08333333333,0,0
stubborn,stubborn (z~0),-1.06666666667,0,0
stubborn,stubborn (z~0),-1.05,0,0
stubborn,stubborn (z~0),-1.03333333333,0,0
stubborn,stubborn (z~0),-1.01666666667,0,0
stubborn,stubborn (z~0),-1,0,0
stubborn,stubborn (z~0),-0.983333333333,0,0
stubborn,stubborn (z~0),-0.966666666667,0,0
stubborn,stubborn (z~0),-0.95,0,0
stubborn,stubborn (z~0),-0.933333333333,0,0
stubborn,stubborn (z~0),-0.916666666667,0,0
stubborn,stubborn (z~0),-0.9,0,0
stubborn,stubborn (z~0),-0.883333333333,0,0
stubborn,stubborn (z~0),-0.866666666667,0,0
stubborn,stubborn (z~0),-0.85,0,0
stubborn,stubborn (z~0),-0.833333333333,0,0
stubborn,stubborn (z~0),-0.816666666667,0,0
stubborn,stubborn (z~0),-0.8,0,0
stubborn,stubborn (z~0),-0.783333333333,0,0
stubborn,stubborn (z~0),-0.766666666667,0,0
stubborn,stubborn (z~0),-0.75,0,0
stubborn,stubborn (z~0),-0.733333333333,0,0
stubborn,stubborn (z~0),-0.716666666667,0,0
stubborn,stubborn (z~0),-0.7,0,0
stubborn,stubborn (z~0),-0.683333333333,0,0
stubborn,stubborn (z~0),-0.666666666667,0,0
stubborn,stubborn (z~0),-0.65,0,0
stubborn,stubborn (z~0),-0.633333333333,0,0
stubborn,stubborn (z~0),-0.616666666667,0,0
stubborn,stubborn (z~0),-0.6,0,0
stubborn,stubborn (z~0),-0.583333333333,0,0
stubborn,stubborn (z~0),-0.566666666667,0,0
stubborn,stubborn (z~0),-0.55,0,0
stubborn,stubborn (z~0),-0.533333333333,0,0
stubborn,stubborn (z~0),-0.516666666667,0,0
stubborn,stubborn (z~0),-0.5,0,0
stubborn,stubborn (z~0),-0.483333333333,0,0
stubborn,stubborn (z~0),-0.466666666667,0,0
stubborn,stubborn (z~0),-0.45,0,0
stubborn,stubborn (z~0),-0.433333333333,0,0
stubborn,stubborn (z~0),-0.416666666667,0,0
stubborn,stubborn (z~0),-0.4,0,0
stubborn,stubborn (z~0),-0.383333333333,0,0
stubborn,stubborn (z~0),-0.366666666667,0,0
stubborn,stubborn (z~0),-0.35,0,0
stubborn,stubborn (z~0),-0.333333333333,0,0
stubborn,stubborn (z~0),-0.316666666667,0,0
stubborn,stubborn (z~0),-0.3,0,0
stubborn,stubborn (z~0),-0.283333333333,0,0
stubborn,stubborn (z~0),-0.266666666667,0,0
stubborn,stubborn (z~0),-0.25,0,0
stubborn,stubborn (z~0),-0.233333333333,0,0
stubborn,stubborn (z~0),-0.216666666667,0,0
stubborn,stubborn (z~0),-0.2,0,0
stubborn,stubborn (z~0),-0.183333333333,0,0
stubborn,stubborn (z~0),-0.166666666667,0,0
stubborn,stubborn (z~0),-0.15,0,0
stubborn,stubborn (z~0),-0.133333333333,0,0
stubborn,stubborn (z~0),-0.116666666667,0,0
stubborn,stubborn (z~0),-0.1,0,0
stubborn,stubborn (z~0),-0.0833333333333,0,0
stubborn,stubborn (z~0),-0.0666666666667,0,0
stubborn,stubborn (z~0),-0.05,0,0
stubborn,stubborn (z~0),-0.0333333333333,0,0
stubborn,stubborn (z~0),-0.0166666666667,0,0
stubborn,stubborn (z~0),0,0,0
stubborn,stubborn (z~0),0.0166666666667,0,0
stubborn,stubborn (z~0),0.0333333333333,0,0
stubborn,stubborn (z~0),0.05,0,0
stubborn,stubborn (z~0),0.0666666666667,0,0
stubborn,stubborn (z~0),0.0833333333333,0,0
stubborn,stubborn (z~0),0.1,0,0
stubborn,stubborn (z~0),0.116666666667,0,0
stubborn,stubborn (z~0),0.133333333333,0,0
